Index Name,Date,Open,High,Low,Close
NIFTY ALPHA 50,04-Jun-15,-,-,-,8736.4
NIFTY ALPHA 50,05-Jun-15,-,-,-,8753.41
NIFTY ALPHA 50,08-Jun-15,-,-,-,8606.86
NIFTY ALPHA 50,09-Jun-15,-,-,-,8526.9
NIFTY ALPHA 50,10-Jun-15,-,-,-,8644.37
NIFTY ALPHA 50,11-Jun-15,-,-,-,8512.69
NIFTY ALPHA 50,12-Jun-15,-,-,-,8481.09
NIFTY ALPHA 50,15-Jun-15,-,-,-,8514.07
NIFTY ALPHA 50,16-Jun-15,-,-,-,8576.94
NIFTY ALPHA 50,17-Jun-15,-,-,-,8752.54
NIFTY ALPHA 50,18-Jun-15,-,-,-,8858.61
NIFTY ALPHA 50,19-Jun-15,-,-,-,8866.16
NIFTY ALPHA 50,22-Jun-15,-,-,-,8999.99
NIFTY ALPHA 50,23-Jun-15,-,-,-,9025.41
NIFTY ALPHA 50,24-Jun-15,-,-,-,8983.29
NIFTY ALPHA 50,25-Jun-15,-,-,-,8990.16
NIFTY ALPHA 50,26-Jun-15,-,-,-,9025.71
NIFTY ALPHA 50,29-Jun-15,-,-,-,8858.32
NIFTY ALPHA 50,30-Jun-15,-,-,-,8975.14
NIFTY ALPHA 50,01-Jul-15,-,-,-,9111.15
NIFTY ALPHA 50,02-Jul-15,-,-,-,9224.89
NIFTY ALPHA 50,03-Jul-15,-,-,-,9181.5
NIFTY ALPHA 50,06-Jul-15,-,-,-,9258.77
NIFTY ALPHA 50,07-Jul-15,-,-,-,9327.03
NIFTY ALPHA 50,08-Jul-15,-,-,-,9181.93
NIFTY ALPHA 50,09-Jul-15,-,-,-,9165.11
NIFTY ALPHA 50,10-Jul-15,-,-,-,9193.53
NIFTY ALPHA 50,13-Jul-15,-,-,-,9322.33
NIFTY ALPHA 50,14-Jul-15,-,-,-,9382.03
NIFTY ALPHA 50,15-Jul-15,-,-,-,9421.28
NIFTY ALPHA 50,16-Jul-15,-,-,-,9547.56
NIFTY ALPHA 50,17-Jul-15,-,-,-,9616.26
NIFTY ALPHA 50,20-Jul-15,-,-,-,9659.32
NIFTY ALPHA 50,21-Jul-15,-,-,-,9436.97
NIFTY ALPHA 50,22-Jul-15,-,-,-,9485.51
NIFTY ALPHA 50,23-Jul-15,-,-,-,9470.87
NIFTY ALPHA 50,24-Jul-15,-,-,-,9420.53
NIFTY ALPHA 50,27-Jul-15,-,-,-,9328.75
NIFTY ALPHA 50,28-Jul-15,-,-,-,9339.13
NIFTY ALPHA 50,29-Jul-15,-,-,-,9406.95
NIFTY ALPHA 50,30-Jul-15,-,-,-,9485.72
NIFTY ALPHA 50,31-Jul-15,-,-,-,9591.69
NIFTY ALPHA 50,03-Aug-15,-,-,-,9670.62
NIFTY ALPHA 50,04-Aug-15,-,-,-,9762.59
NIFTY ALPHA 50,05-Aug-15,-,-,-,9808.84
NIFTY ALPHA 50,06-Aug-15,-,-,-,9802.35
NIFTY ALPHA 50,07-Aug-15,-,-,-,9797.8
NIFTY ALPHA 50,10-Aug-15,-,-,-,9787.27
NIFTY ALPHA 50,11-Aug-15,-,-,-,9711.69
NIFTY ALPHA 50,12-Aug-15,-,-,-,9534.11
NIFTY ALPHA 50,13-Aug-15,-,-,-,9498.15
NIFTY ALPHA 50,14-Aug-15,-,-,-,9592.35
NIFTY ALPHA 50,17-Aug-15,-,-,-,9656
NIFTY ALPHA 50,18-Aug-15,-,-,-,9817.11
NIFTY ALPHA 50,19-Aug-15,-,-,-,9921.89
NIFTY ALPHA 50,20-Aug-15,-,-,-,9763.25
NIFTY ALPHA 50,21-Aug-15,-,-,-,9686.02
NIFTY ALPHA 50,24-Aug-15,-,-,-,8751.84
NIFTY ALPHA 50,25-Aug-15,-,-,-,8929.74
NIFTY ALPHA 50,26-Aug-15,-,-,-,8937.83
NIFTY ALPHA 50,27-Aug-15,-,-,-,9186.77
NIFTY ALPHA 50,28-Aug-15,-,-,-,9212.72
NIFTY ALPHA 50,31-Aug-15,-,-,-,9185.35
NIFTY ALPHA 50,01-Sep-15,-,-,-,8999.97
NIFTY ALPHA 50,02-Sep-15,-,-,-,9003.83
NIFTY ALPHA 50,03-Sep-15,-,-,-,9135.25
NIFTY ALPHA 50,04-Sep-15,-,-,-,8913.36
NIFTY ALPHA 50,07-Sep-15,-,-,-,8679.78
NIFTY ALPHA 50,08-Sep-15,-,-,-,8711.36
NIFTY ALPHA 50,09-Sep-15,-,-,-,8852.92
NIFTY ALPHA 50,10-Sep-15,-,-,-,8821.25
NIFTY ALPHA 50,11-Sep-15,-,-,-,8882.6
NIFTY ALPHA 50,14-Sep-15,-,-,-,8941.35
NIFTY ALPHA 50,15-Sep-15,-,-,-,8915.79
NIFTY ALPHA 50,16-Sep-15,-,-,-,8833.99
NIFTY ALPHA 50,18-Sep-15,-,-,-,8854.9
NIFTY ALPHA 50,21-Sep-15,-,-,-,8898.91
NIFTY ALPHA 50,22-Sep-15,-,-,-,8836.1
NIFTY ALPHA 50,23-Sep-15,-,-,-,8907.87
NIFTY ALPHA 50,24-Sep-15,-,-,-,8954.23
NIFTY ALPHA 50,28-Sep-15,-,-,-,8971.51
NIFTY ALPHA 50,29-Sep-15,-,-,-,8983.72
NIFTY ALPHA 50,30-Sep-15,-,-,-,9153.48
NIFTY ALPHA 50,01-Oct-15,-,-,-,9222.2
NIFTY ALPHA 50,05-Oct-15,-,-,-,9394.74
NIFTY ALPHA 50,06-Oct-15,-,-,-,9471.44
NIFTY ALPHA 50,07-Oct-15,-,-,-,9459.01
NIFTY ALPHA 50,08-Oct-15,-,-,-,9391.55
NIFTY ALPHA 50,09-Oct-15,-,-,-,9371.55
NIFTY ALPHA 50,12-Oct-15,-,-,-,9341.8
NIFTY ALPHA 50,13-Oct-15,-,-,-,9333.35
NIFTY ALPHA 50,14-Oct-15,-,-,-,9399.63
NIFTY ALPHA 50,15-Oct-15,-,-,-,9416.07
NIFTY ALPHA 50,16-Oct-15,-,-,-,9434.28
NIFTY ALPHA 50,19-Oct-15,-,-,-,9517.23
NIFTY ALPHA 50,20-Oct-15,-,-,-,9565.62
NIFTY ALPHA 50,21-Oct-15,-,-,-,9550.54
NIFTY ALPHA 50,23-Oct-15,-,-,-,9496.42
NIFTY ALPHA 50,26-Oct-15,-,-,-,9463.31
NIFTY ALPHA 50,27-Oct-15,-,-,-,9444.28
NIFTY ALPHA 50,28-Oct-15,-,-,-,9422.84
NIFTY ALPHA 50,29-Oct-15,-,-,-,9396.88
NIFTY ALPHA 50,30-Oct-15,-,-,-,9341.23
NIFTY ALPHA 50,02-Nov-15,-,-,-,9316.99
NIFTY ALPHA 50,03-Nov-15,-,-,-,9326.2
NIFTY ALPHA 50,04-Nov-15,-,-,-,9292.87
NIFTY ALPHA 50,05-Nov-15,-,-,-,9118.52
NIFTY ALPHA 50,06-Nov-15,-,-,-,9090.59
NIFTY ALPHA 50,09-Nov-15,-,-,-,9200.46
NIFTY ALPHA 50,10-Nov-15,-,-,-,9078.75
NIFTY ALPHA 50,11-Nov-15,-,-,-,9158.08
NIFTY ALPHA 50,13-Nov-15,-,-,-,9029.85
NIFTY ALPHA 50,16-Nov-15,-,-,-,9016.8
NIFTY ALPHA 50,17-Nov-15,-,-,-,9072.51
NIFTY ALPHA 50,18-Nov-15,-,-,-,9007.31
NIFTY ALPHA 50,19-Nov-15,-,-,-,9125.75
NIFTY ALPHA 50,20-Nov-15,-,-,-,9187.31
NIFTY ALPHA 50,23-Nov-15,-,-,-,9232.64
NIFTY ALPHA 50,24-Nov-15,-,-,-,9255.81
NIFTY ALPHA 50,26-Nov-15,-,-,-,9235.14
NIFTY ALPHA 50,27-Nov-15,-,-,-,9278.51
NIFTY ALPHA 50,30-Nov-15,-,-,-,9333.62
NIFTY ALPHA 50,01-Dec-15,-,-,-,9426.83
NIFTY ALPHA 50,02-Dec-15,-,-,-,9411.11
NIFTY ALPHA 50,03-Dec-15,-,-,-,9342.97
NIFTY ALPHA 50,04-Dec-15,-,-,-,9280.06
NIFTY ALPHA 50,07-Dec-15,-,-,-,9260.04
NIFTY ALPHA 50,08-Dec-15,-,-,-,9170.39
NIFTY ALPHA 50,09-Dec-15,-,-,-,8960.85
NIFTY ALPHA 50,10-Dec-15,-,-,-,9071.76
NIFTY ALPHA 50,11-Dec-15,-,-,-,9002.84
NIFTY ALPHA 50,14-Dec-15,-,-,-,9037.76
NIFTY ALPHA 50,15-Dec-15,-,-,-,9104.53
NIFTY ALPHA 50,16-Dec-15,-,-,-,9121.77
NIFTY ALPHA 50,17-Dec-15,-,-,-,9323.14
NIFTY ALPHA 50,18-Dec-15,-,-,-,9304.39
NIFTY ALPHA 50,21-Dec-15,-,-,-,9373.17
NIFTY ALPHA 50,22-Dec-15,-,-,-,9374.23
NIFTY ALPHA 50,23-Dec-15,-,-,-,9433.77
NIFTY ALPHA 50,24-Dec-15,-,-,-,9446.83
NIFTY ALPHA 50,28-Dec-15,-,-,-,9466.65
NIFTY ALPHA 50,29-Dec-15,-,-,-,9500.14
NIFTY ALPHA 50,30-Dec-15,-,-,-,9497.06
NIFTY ALPHA 50,31-Dec-15,-,-,-,9502.57
NIFTY ALPHA 50,01-Jan-16,-,-,-,9568.62
NIFTY ALPHA 50,04-Jan-16,-,-,-,9477.8
NIFTY ALPHA 50,05-Jan-16,-,-,-,9511.32
NIFTY ALPHA 50,06-Jan-16,-,-,-,9494.62
NIFTY ALPHA 50,07-Jan-16,-,-,-,9267.82
NIFTY ALPHA 50,08-Jan-16,-,-,-,9329.22
NIFTY ALPHA 50,11-Jan-16,-,-,-,9269.19
NIFTY ALPHA 50,12-Jan-16,-,-,-,9254.94
NIFTY ALPHA 50,13-Jan-16,-,-,-,9111.93
NIFTY ALPHA 50,14-Jan-16,-,-,-,8994.47
NIFTY ALPHA 50,15-Jan-16,-,-,-,8677.91
NIFTY ALPHA 50,18-Jan-16,-,-,-,8258.95
NIFTY ALPHA 50,19-Jan-16,-,-,-,8436.47
NIFTY ALPHA 50,20-Jan-16,-,-,-,8283.8
NIFTY ALPHA 50,21-Jan-16,-,-,-,8334.13
NIFTY ALPHA 50,22-Jan-16,-,-,-,8505.13
NIFTY ALPHA 50,25-Jan-16,-,-,-,8566.78
NIFTY ALPHA 50,27-Jan-16,-,-,-,8634.33
NIFTY ALPHA 50,28-Jan-16,-,-,-,8696.06
NIFTY ALPHA 50,29-Jan-16,-,-,-,8835.37
NIFTY ALPHA 50,01-Feb-16,-,-,-,8948.08
NIFTY ALPHA 50,02-Feb-16,-,-,-,8821.92
NIFTY ALPHA 50,03-Feb-16,-,-,-,8674.72
NIFTY ALPHA 50,04-Feb-16,-,-,-,8530.37
NIFTY ALPHA 50,05-Feb-16,-,-,-,8698.9
NIFTY ALPHA 50,08-Feb-16,-,-,-,8698.53
NIFTY ALPHA 50,09-Feb-16,-,-,-,8551.36
NIFTY ALPHA 50,10-Feb-16,-,-,-,8430.39
NIFTY ALPHA 50,11-Feb-16,-,-,-,7973.47
NIFTY ALPHA 50,12-Feb-16,-,-,-,7910.98
NIFTY ALPHA 50,15-Feb-16,-,-,-,8160.47
NIFTY ALPHA 50,16-Feb-16,-,-,-,7971.91
NIFTY ALPHA 50,17-Feb-16,-,-,-,8054.96
NIFTY ALPHA 50,18-Feb-16,-,-,-,8082.64
NIFTY ALPHA 50,19-Feb-16,-,-,-,8106.78
NIFTY ALPHA 50,22-Feb-16,-,-,-,8118.46
NIFTY ALPHA 50,23-Feb-16,-,-,-,8019.52
NIFTY ALPHA 50,24-Feb-16,-,-,-,7915.5
NIFTY ALPHA 50,25-Feb-16,-,-,-,7825.36
NIFTY ALPHA 50,26-Feb-16,-,-,-,7736.91
NIFTY ALPHA 50,29-Feb-16,-,-,-,7756.04
NIFTY ALPHA 50,01-Mar-16,-,-,-,8051.05
NIFTY ALPHA 50,02-Mar-16,-,-,-,8246.27
NIFTY ALPHA 50,03-Mar-16,-,-,-,8392.96
NIFTY ALPHA 50,04-Mar-16,-,-,-,8466.9
NIFTY ALPHA 50,08-Mar-16,-,-,-,8535.76
NIFTY ALPHA 50,09-Mar-16,-,-,-,8566.74
NIFTY ALPHA 50,10-Mar-16,-,-,-,8509.05
NIFTY ALPHA 50,11-Mar-16,-,-,-,8529.88
NIFTY ALPHA 50,14-Mar-16,-,-,-,8598.37
NIFTY ALPHA 50,15-Mar-16,-,-,-,8482.52
NIFTY ALPHA 50,16-Mar-16,-,-,-,8394.77
NIFTY ALPHA 50,17-Mar-16,-,-,-,8406.34
NIFTY ALPHA 50,18-Mar-16,-,-,-,8459.61
NIFTY ALPHA 50,21-Mar-16,-,-,-,8628.94
NIFTY ALPHA 50,22-Mar-16,-,-,-,8614.3
NIFTY ALPHA 50,23-Mar-16,-,-,-,8668.65
NIFTY ALPHA 50,28-Mar-16,-,-,-,8454.9
NIFTY ALPHA 50,29-Mar-16,-,-,-,8352.87
NIFTY ALPHA 50,30-Mar-16,-,-,-,8527.29
NIFTY ALPHA 50,31-Mar-16,-,-,-,8620.5
NIFTY ALPHA 50,01-Apr-16,-,-,-,8622.22
NIFTY ALPHA 50,04-Apr-16,-,-,-,8633.35
NIFTY ALPHA 50,05-Apr-16,-,-,-,8505.53
NIFTY ALPHA 50,06-Apr-16,-,-,-,8530.73
NIFTY ALPHA 50,07-Apr-16,-,-,-,8479.12
NIFTY ALPHA 50,08-Apr-16,-,-,-,8497.2
NIFTY ALPHA 50,11-Apr-16,-,-,-,8597.75
NIFTY ALPHA 50,12-Apr-16,-,-,-,8656.69
NIFTY ALPHA 50,13-Apr-16,-,-,-,8714.67
NIFTY ALPHA 50,18-Apr-16,-,-,-,8798.85
NIFTY ALPHA 50,20-Apr-16,-,-,-,8842.87
NIFTY ALPHA 50,21-Apr-16,-,-,-,8782.17
NIFTY ALPHA 50,22-Apr-16,-,-,-,8766.03
NIFTY ALPHA 50,25-Apr-16,-,-,-,8727.5
NIFTY ALPHA 50,26-Apr-16,-,-,-,8846.76
NIFTY ALPHA 50,27-Apr-16,-,-,-,8900.35
NIFTY ALPHA 50,28-Apr-16,-,-,-,8768.58
NIFTY ALPHA 50,29-Apr-16,-,-,-,8788.8
NIFTY ALPHA 50,02-May-16,-,-,-,8837.87
NIFTY ALPHA 50,03-May-16,-,-,-,8779.88
NIFTY ALPHA 50,04-May-16,-,-,-,8572.2
NIFTY ALPHA 50,05-May-16,-,-,-,8571.03
NIFTY ALPHA 50,06-May-16,-,-,-,8556.93
NIFTY ALPHA 50,09-May-16,-,-,-,8690.9
NIFTY ALPHA 50,10-May-16,-,-,-,8657.19
NIFTY ALPHA 50,11-May-16,-,-,-,8639.07
NIFTY ALPHA 50,12-May-16,-,-,-,8730.31
NIFTY ALPHA 50,13-May-16,-,-,-,8653.38
NIFTY ALPHA 50,16-May-16,-,-,-,8626.27
NIFTY ALPHA 50,17-May-16,-,-,-,8687.03
NIFTY ALPHA 50,18-May-16,-,-,-,8728.07
NIFTY ALPHA 50,19-May-16,-,-,-,8576.57
NIFTY ALPHA 50,20-May-16,-,-,-,8489.68
NIFTY ALPHA 50,23-May-16,-,-,-,8449.66
NIFTY ALPHA 50,24-May-16,-,-,-,8369.22
NIFTY ALPHA 50,25-May-16,-,-,-,8419.92
NIFTY ALPHA 50,26-May-16,-,-,-,8504.06
NIFTY ALPHA 50,27-May-16,-,-,-,8607.81
NIFTY ALPHA 50,30-May-16,-,-,-,8627.34
NIFTY ALPHA 50,31-May-16,-,-,-,8640.03
NIFTY ALPHA 50,01-Jun-16,-,-,-,8633.1
NIFTY ALPHA 50,02-Jun-16,-,-,-,8647.52
NIFTY ALPHA 50,03-Jun-16,-,-,-,8547.38
NIFTY ALPHA 50,06-Jun-16,-,-,-,8524.72
NIFTY ALPHA 50,07-Jun-16,-,-,-,8578.34
NIFTY ALPHA 50,08-Jun-16,-,-,-,8625.68
NIFTY ALPHA 50,09-Jun-16,-,-,-,8594.18
NIFTY ALPHA 50,10-Jun-16,-,-,-,8602.65
NIFTY ALPHA 50,13-Jun-16,-,-,-,8570.86
NIFTY ALPHA 50,14-Jun-16,-,-,-,8601.65
NIFTY ALPHA 50,15-Jun-16,-,-,-,8605.1
NIFTY ALPHA 50,16-Jun-16,-,-,-,8524.5
NIFTY ALPHA 50,17-Jun-16,-,-,-,8564.53
NIFTY ALPHA 50,20-Jun-16,-,-,-,8602.3
NIFTY ALPHA 50,21-Jun-16,-,-,-,8619.63
NIFTY ALPHA 50,22-Jun-16,-,-,-,8545.94
NIFTY ALPHA 50,23-Jun-16,-,-,-,8515.51
NIFTY ALPHA 50,24-Jun-16,-,-,-,8345.34
NIFTY ALPHA 50,27-Jun-16,-,-,-,8445.27
NIFTY ALPHA 50,28-Jun-16,-,-,-,8531.63
NIFTY ALPHA 50,29-Jun-16,-,-,-,8605.38
NIFTY ALPHA 50,30-Jun-16,-,-,-,8685.62
NIFTY ALPHA 50,01-Jul-16,-,-,-,8748.95
NIFTY ALPHA 50,04-Jul-16,-,-,-,8814.58
NIFTY ALPHA 50,05-Jul-16,-,-,-,8802.95
NIFTY ALPHA 50,07-Jul-16,-,-,-,8830.98
NIFTY ALPHA 50,08-Jul-16,-,-,-,8826.39
NIFTY ALPHA 50,11-Jul-16,-,-,-,8945.27
NIFTY ALPHA 50,12-Jul-16,-,-,-,8996.99
NIFTY ALPHA 50,13-Jul-16,-,-,-,8934.97
NIFTY ALPHA 50,14-Jul-16,-,-,-,8941.93
NIFTY ALPHA 50,15-Jul-16,-,-,-,8878.33
NIFTY ALPHA 50,18-Jul-16,-,-,-,8805.96
NIFTY ALPHA 50,19-Jul-16,-,-,-,8818.5
NIFTY ALPHA 50,20-Jul-16,-,-,-,8934.82
NIFTY ALPHA 50,21-Jul-16,-,-,-,8934.99
NIFTY ALPHA 50,22-Jul-16,-,-,-,9022.72
NIFTY ALPHA 50,25-Jul-16,-,-,-,9109.53
NIFTY ALPHA 50,26-Jul-16,-,-,-,9106
NIFTY ALPHA 50,27-Jul-16,-,-,-,9193.63
NIFTY ALPHA 50,28-Jul-16,-,-,-,9283.57
NIFTY ALPHA 50,29-Jul-16,-,-,-,9342.65
NIFTY ALPHA 50,01-Aug-16,-,-,-,9404.57
NIFTY ALPHA 50,02-Aug-16,-,-,-,9291.47
NIFTY ALPHA 50,03-Aug-16,-,-,-,9146.59
NIFTY ALPHA 50,04-Aug-16,-,-,-,9200.9
NIFTY ALPHA 50,05-Aug-16,-,-,-,9343.07
NIFTY ALPHA 50,08-Aug-16,-,-,-,9421.6
NIFTY ALPHA 50,09-Aug-16,-,-,-,9307.73
NIFTY ALPHA 50,10-Aug-16,-,-,-,9220.78
NIFTY ALPHA 50,11-Aug-16,-,-,-,9144.96
NIFTY ALPHA 50,12-Aug-16,-,-,-,9203.61
NIFTY ALPHA 50,16-Aug-16,-,-,-,9198.78
NIFTY ALPHA 50,17-Aug-16,-,-,-,9251.46
NIFTY ALPHA 50,18-Aug-16,-,-,-,9418.63
NIFTY ALPHA 50,19-Aug-16,-,-,-,9475.22
NIFTY ALPHA 50,22-Aug-16,-,-,-,9380.38
NIFTY ALPHA 50,23-Aug-16,-,-,-,9292.97
NIFTY ALPHA 50,24-Aug-16,-,-,-,9312.07
NIFTY ALPHA 50,25-Aug-16,-,-,-,9252.31
NIFTY ALPHA 50,26-Aug-16,-,-,-,9249.37
NIFTY ALPHA 50,29-Aug-16,-,-,-,9258.32
NIFTY ALPHA 50,30-Aug-16,-,-,-,9359.78
NIFTY ALPHA 50,31-Aug-16,-,-,-,9374.27
NIFTY ALPHA 50,01-Sep-16,-,-,-,9309.87
NIFTY ALPHA 50,02-Sep-16,-,-,-,9361.23
NIFTY ALPHA 50,06-Sep-16,-,-,-,9514.31
NIFTY ALPHA 50,07-Sep-16,-,-,-,9561.4
NIFTY ALPHA 50,08-Sep-16,-,-,-,9652.09
NIFTY ALPHA 50,09-Sep-16,-,-,-,9580.99
NIFTY ALPHA 50,12-Sep-16,-,-,-,9295.77
NIFTY ALPHA 50,14-Sep-16,-,-,-,9412.22
NIFTY ALPHA 50,15-Sep-16,-,-,-,9480.65
NIFTY ALPHA 50,16-Sep-16,-,-,-,9495.5
NIFTY ALPHA 50,19-Sep-16,-,-,-,9570.04
NIFTY ALPHA 50,20-Sep-16,-,-,-,9547.76
NIFTY ALPHA 50,21-Sep-16,-,-,-,9575.02
NIFTY ALPHA 50,22-Sep-16,-,-,-,9709.68
NIFTY ALPHA 50,23-Sep-16,-,-,-,9730.12
NIFTY ALPHA 50,26-Sep-16,-,-,-,9682.41
NIFTY ALPHA 50,27-Sep-16,-,-,-,9679.47
NIFTY ALPHA 50,28-Sep-16,-,-,-,9733.14
NIFTY ALPHA 50,29-Sep-16,-,-,-,9257.31
NIFTY ALPHA 50,30-Sep-16,-,-,-,9463.61
NIFTY ALPHA 50,03-Oct-16,-,-,-,9722.25
NIFTY ALPHA 50,04-Oct-16,-,-,-,9766.31
NIFTY ALPHA 50,05-Oct-16,-,-,-,9789.49
NIFTY ALPHA 50,06-Oct-16,-,-,-,9722.31
NIFTY ALPHA 50,07-Oct-16,-,-,-,9715.05
NIFTY ALPHA 50,10-Oct-16,-,-,-,9726.22
NIFTY ALPHA 50,13-Oct-16,-,-,-,9619.33
NIFTY ALPHA 50,14-Oct-16,-,-,-,9708.84
NIFTY ALPHA 50,17-Oct-16,-,-,-,9695.06
NIFTY ALPHA 50,18-Oct-16,-,-,-,9886.87
NIFTY ALPHA 50,19-Oct-16,-,-,-,9872.99
NIFTY ALPHA 50,20-Oct-16,-,-,-,9914.68
NIFTY ALPHA 50,21-Oct-16,-,-,-,9928
NIFTY ALPHA 50,24-Oct-16,-,-,-,9907.3
NIFTY ALPHA 50,25-Oct-16,-,-,-,9920.67
NIFTY ALPHA 50,26-Oct-16,-,-,-,9825.91
NIFTY ALPHA 50,27-Oct-16,-,-,-,9707.98
NIFTY ALPHA 50,28-Oct-16,-,-,-,9807.82
NIFTY ALPHA 50,30-Oct-16,-,-,-,9851.53
NIFTY ALPHA 50,01-Nov-16,-,-,-,9875.74
NIFTY ALPHA 50,02-Nov-16,-,-,-,9664.13
NIFTY ALPHA 50,03-Nov-16,-,-,-,9571.69
NIFTY ALPHA 50,04-Nov-16,-,-,-,9383.46
NIFTY ALPHA 50,07-Nov-16,-,-,-,9516.35
NIFTY ALPHA 50,08-Nov-16,-,-,-,9566.15
NIFTY ALPHA 50,09-Nov-16,-,-,-,9284.06
NIFTY ALPHA 50,10-Nov-16,-,-,-,9452.94
NIFTY ALPHA 50,11-Nov-16,-,-,-,8999.57
NIFTY ALPHA 50,15-Nov-16,-,-,-,8433.32
NIFTY ALPHA 50,16-Nov-16,-,-,-,8451.72
NIFTY ALPHA 50,17-Nov-16,-,-,-,8455.21
NIFTY ALPHA 50,18-Nov-16,-,-,-,8460.02
NIFTY ALPHA 50,21-Nov-16,-,-,-,8145.92
NIFTY ALPHA 50,22-Nov-16,-,-,-,8335.47
NIFTY ALPHA 50,23-Nov-16,-,-,-,8559
NIFTY ALPHA 50,24-Nov-16,-,-,-,8512.21
NIFTY ALPHA 50,25-Nov-16,-,-,-,8692.59
NIFTY ALPHA 50,28-Nov-16,-,-,-,8732.74
NIFTY ALPHA 50,29-Nov-16,-,-,-,8855.83
NIFTY ALPHA 50,30-Nov-16,-,-,-,8943.86
NIFTY ALPHA 50,01-Dec-16,-,-,-,8817.67
NIFTY ALPHA 50,02-Dec-16,-,-,-,8643.82
NIFTY ALPHA 50,05-Dec-16,-,-,-,8679.08
NIFTY ALPHA 50,06-Dec-16,-,-,-,8724.96
NIFTY ALPHA 50,07-Dec-16,-,-,-,8716.64
NIFTY ALPHA 50,08-Dec-16,-,-,-,8867.93
NIFTY ALPHA 50,09-Dec-16,-,-,-,8895.1
NIFTY ALPHA 50,12-Dec-16,-,-,-,8740.37
NIFTY ALPHA 50,13-Dec-16,-,-,-,8650.24
NIFTY ALPHA 50,14-Dec-16,-,-,-,8584.83
NIFTY ALPHA 50,15-Dec-16,-,-,-,8591.01
NIFTY ALPHA 50,16-Dec-16,-,-,-,8542.51
NIFTY ALPHA 50,19-Dec-16,-,-,-,8460.66
NIFTY ALPHA 50,20-Dec-16,-,-,-,8363.73
NIFTY ALPHA 50,21-Dec-16,-,-,-,8375.03
NIFTY ALPHA 50,22-Dec-16,-,-,-,8244.41
NIFTY ALPHA 50,23-Dec-16,-,-,-,8253.92
NIFTY ALPHA 50,26-Dec-16,-,-,-,8028.79
NIFTY ALPHA 50,27-Dec-16,-,-,-,8230.95
NIFTY ALPHA 50,28-Dec-16,-,-,-,8318.58
NIFTY ALPHA 50,29-Dec-16,-,-,-,8461.05
NIFTY ALPHA 50,30-Dec-16,-,-,-,8536.01
NIFTY ALPHA 50,02-Jan-17,-,-,-,8694.19
NIFTY ALPHA 50,03-Jan-17,-,-,-,8795.92
NIFTY ALPHA 50,04-Jan-17,-,-,-,8796.16
NIFTY ALPHA 50,05-Jan-17,-,-,-,8931.66
NIFTY ALPHA 50,06-Jan-17,-,-,-,8917.98
NIFTY ALPHA 50,09-Jan-17,-,-,-,8958.68
NIFTY ALPHA 50,10-Jan-17,-,-,-,9048.97
NIFTY ALPHA 50,11-Jan-17,-,-,-,9243.68
NIFTY ALPHA 50,12-Jan-17,-,-,-,9266.55
NIFTY ALPHA 50,13-Jan-17,-,-,-,9251.41
NIFTY ALPHA 50,16-Jan-17,-,-,-,9346.45
NIFTY ALPHA 50,17-Jan-17,-,-,-,9361.17
NIFTY ALPHA 50,18-Jan-17,-,-,-,9500.57
NIFTY ALPHA 50,19-Jan-17,-,-,-,9505.06
NIFTY ALPHA 50,20-Jan-17,-,-,-,9325.07
NIFTY ALPHA 50,23-Jan-17,-,-,-,9448.26
NIFTY ALPHA 50,24-Jan-17,-,-,-,9581.52
NIFTY ALPHA 50,25-Jan-17,-,-,-,9778.63
NIFTY ALPHA 50,27-Jan-17,-,-,-,9802.45
NIFTY ALPHA 50,30-Jan-17,-,-,-,9801.01
NIFTY ALPHA 50,31-Jan-17,-,-,-,9695.19
NIFTY ALPHA 50,01-Feb-17,-,-,-,9946.32
NIFTY ALPHA 50,02-Feb-17,-,-,-,10047.14
NIFTY ALPHA 50,03-Feb-17,-,-,-,10086.64
NIFTY ALPHA 50,06-Feb-17,-,-,-,10176.09
NIFTY ALPHA 50,07-Feb-17,-,-,-,10133.05
NIFTY ALPHA 50,08-Feb-17,-,-,-,10171.06
NIFTY ALPHA 50,09-Feb-17,-,-,-,10201.61
NIFTY ALPHA 50,10-Feb-17,-,-,-,10192.4
NIFTY ALPHA 50,13-Feb-17,-,-,-,10139.47
NIFTY ALPHA 50,14-Feb-17,-,-,-,10083.15
NIFTY ALPHA 50,15-Feb-17,-,-,-,9960.84
NIFTY ALPHA 50,16-Feb-17,-,-,-,10182.64
NIFTY ALPHA 50,17-Feb-17,-,-,-,10231.73
NIFTY ALPHA 50,20-Feb-17,-,-,-,10286.15
NIFTY ALPHA 50,21-Feb-17,-,-,-,10326.23
NIFTY ALPHA 50,22-Feb-17,-,-,-,10249.49
NIFTY ALPHA 50,23-Feb-17,-,-,-,10273.49
NIFTY ALPHA 50,27-Feb-17,-,-,-,10294.57
NIFTY ALPHA 50,28-Feb-17,-,-,-,10352.45
NIFTY ALPHA 50,01-Mar-17,-,-,-,10405.05
NIFTY ALPHA 50,02-Mar-17,-,-,-,10305.62
NIFTY ALPHA 50,03-Mar-17,-,-,-,10381.74
NIFTY ALPHA 50,06-Mar-17,-,-,-,10407
NIFTY ALPHA 50,07-Mar-17,-,-,-,10370.4
NIFTY ALPHA 50,08-Mar-17,-,-,-,10316.99
NIFTY ALPHA 50,09-Mar-17,-,-,-,10286.87
